predictRating,T_v,overall,reviewText
-1,1,4.0,"I love Pre de Provence bar soaps, and I love sandalwood.  By reading lots of reviews, I notice that many people do not like potent scents, and prefer light, delicate or unobtrusive fragrances.  I am not one of them.  I don't particularly like heavy, sweet and cloying scents, but I do love to breathe in intense, True fragrances.  (I say all this not to disrespect those who like unscented or light scents, but to let you know where my rating is coming from.)

I wanted to take a deep breath with my nose right up on this large bar of sandalwood and be able to say, ""Ahhh, sandalwood!""  No, that did not happen.  Yes, the sandalwood fragrance is there, but there are other scents as well, and together, it all gentles down the sandalwood.  It is a lovely soap, but not the sandalwood fragrance I was hoping for.

I have a bar of Plantlife Sandalwood soap that I bought about six weeks ago,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sandalwood-100-Pure-Natural-Aromatherapy-Herbal-Soap-4-oz-113g/dp/B00112DRHY/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sandalwood 100% Pure & Natural Aromatherapy Herbal Soap- 4 oz (113g)</a>.  It has way more sandalwood fragrance than this Pre de Provence.  But, interestingly, I noticed something when I traded that bar for the Pre de Provence:  While the Plantlife has the fragrance, Pre de Provence has the moisturizers.  When using the Pre de Provence, I definitely noticed that my legs, feet, arms, hands were not dry.  As soon as I went back to the Plantlife--just one day--that soap dried out my skin.

So, depends on what you are looking for in your soap.  If you want the intense fragrance, choose Plantlife, and give up soft and smooth skin.  I found both to give great lather, but only the Pre de Provence gave moisture.

A word about the size of this 250g bar:  If you have long fingers or large hands, you will be able to grasp this bar easily.  If you have small hands, you might be better off with the 200g bar,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Shea-Butter-Enriched-Artisanal-French-Soap-Bar-200-g-Traditional-Fragrance-Sandalwood/dp/B001UFZOMS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Shea Butter Enriched Artisanal French Soap Bar (200 g), Traditional Fragrance - Sandalwood</a>, or the soap on a rope,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Soap-On-a-Rope-Sandalwood-200-Gram/dp/B074QWY7CG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Soap On a Rope, Sandalwood, 200 Gram</a>.  You may also consider one of Pre de Provence Private Collection bars, a combination of sandalwood, absinthe, and cardamom,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Private-Collection-French-Soap-Bar-110-Gram-Cardamom-Absinthe-Sandalwood/dp/B00T8B0JGC/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Private Collection French Soap Bar (110 Gram) - Cardamom, Absinthe, Sandalwood</a>.  It is a wonderful fragrance!"
-1,1,4.0,"I really like this soap, but I have to say that Shea Butter scent dominates and mutes the sandalwood scent. I love a strong, earthy sandalwood, but this is not that. It is more of a soapy perfume with a hint of sandalwood. That aside, the large bar lathers up richly and when it is finally rinsed off, it leaves me feeling refreshed and clean. It doesn't irritate my skin, but like other Pre de Provence soaps, it cleans so well that it can leave it feeling a little dry. I would definitely get it again, but just wish it smelled more strongly of sandalwood.

~ Kort"
-1,1,4.0,"Oh my, this is one of the soaps I new arrived the moment I opened my mailbox because I could smell it already.  Then I took it out of the package, put it in my soap holder in my bathroom and when I went to bed at night, I could smell it just walking up my stairs.  The strength of the smell did die down after a couple days.  And about putting it in my soap holder, this bar is so big it barely even fit, much bigger than your standard bar for better or worse.  Better in that it will likely last almost twice as long.  Worse in that it is almost too big to hold (and probably is for people with small hands; I will not name names).  I guess I never put much thought into what Pomegranate smelled like, and now that I have taken a long strong whiff of it, I cannot say it is my favorite smell.  But more importantly it does leave me feeling clean without drying my skin and that is really all you can ask of your soap."
-1,1,5.0,"I usually don't like fruity or food scented body products. I don't want to smell like birthday cake or strawberries etc. I decided to give this one a try though and am happy with it. It has a soft floral scent on top of the pomegranate and it smells really good. More feminine than fruity. The little bits in it act like a soft body scrub, so you can use the bar directly on your skin and it lathers up nicely and gives some exfoliation benefits, too. The latter is more of a nice milky/creamy lather and doesn't dry out my skin. It doesn't feel like there's a soap film left behind on me and my skin doesn't feel tight. I don't think the scent lasts on my skin and that's ok with me."
-1,1,4.0,"This seems to be a pretty high quality soap as far as feel goes, and how slowly it disintegrates.  However, I do not love it because I do not like the smell that it has.  It seems way too close to that typical ""man's smell"" that disgraces so many products and dudes all over the world.  I mean, it's definitely a higher end version of this smell than, say, Axe body spray or something terrible like that, but it's in that general realm.  It is possible that this smell comes from a real style soap like this and is later stolen by all the cheap brands, but for better or worse, I still don't like it due to all the cheap brands out there using it."
-1,1,4.0,"This seems to be a pretty high quality soap as far as feel goes, and how slowly it disintegrates.  However, I do not love it because I do not like the smell that it has.  It seems way too close to that typical ""man's smell"" that disgraces so many products and dudes all over the world.  I mean, it's definitely a higher end version of this smell than, say, Axe body spray or something terrible like that, but it's in that general realm.  It is possible that this smell comes from a real style soap like this and is later stolen by all the cheap brands, but for better or worse, I still don't like it due to all the cheap brands out there using it."
1,-1,3.0,"The soap itself is fine, the scent itself reminds me of old ladies. No offense but I just don't like it at all. This is definitely larger than most finer soaps and the scent doesn't linger too long but it doesn't go away that quickly either. I would give this soap 4 stars if it weren't for the horrible scent."
-1,1,4.0,"I have the tiare scent of this bar soap. It's not a scent that I can easily break down. It makes me think of brown sugar, lavender and coco butter. The scent is way too sweet for me, but it doesn't linger long.

The soap itself is smooth and lathers pretty well. It is very soft, feels nice on the skin and does actually clean you off. I found that I needed to rinse a little more than usual to get the last residue of it off though. (We don't have soft water) I like this, but I am not convinced it's any better than a regular soap for a lot less money."
-1,1,4.0,"Upon recieving this soap..I was confused in part to the picture on the site,was one of a dark pink solid bar. No rosy scent at all just smidgents of rose petals. Weleda has a stronger scented 3.5 bar if that's what you desire. Big bar.."
-1,1,5.0,as advertised
1,-1,3.0,"I just recently started shaving again with an electric razor after 40 years of blades. I bought the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Philips-Norelco-1150x-40-SensoTouch-2d-Electric-Shaver-Metallic-Blue/dp/B003V360NY/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Philips Norelco 1150x/40 SensoTouch 2d Electric Shaver, Metallic Blue</a>&nbsp;and absolutely love it. Today's razors are so much better than years ago.

Even though this is a wet or dry shave razor it seemed to drag a bit when dry shaving. Maybe because of some slight perspiration I don't know, but it did not move smoothly over my skin. Than I thought of Williams Lectric Shave, something I have heard of for years but never tried.

The first thing I did when I got it home was smell it and was not impressed with the odor, in fact I thought it was extremely unpleasent. I figured I'll use it to shave, than wash it off and that will be the end of it. But NOooo I shaved than washed it off 1 time, 2 times than a third time and the smell did not disappear from my face or hands. Plus the odor lingered for hours. I don't know if it is just me but I think the smell is just awful And I would not buy it again just for that reason. I would check out the other brands on the market.

As for the actual purpose of this lotion, I was impressed it worked exceptionally well. The razor glided over my face without any kind of drag and evidently did what it was supposed to since I got an exceptionally close comfortable shave.

So 5 stars for the shave and 1 star for the Odor. I have plenty of after shave lotions that I really like and resent the fact that I am forced to use there odor if I want a good shave. Odorless for this product would be a definite plus. My 2 cats won't eat any treats I give them if I have this odor on my hands, at least I have 2 paw's up on my assessment of the odor. Ha!"
1,-1,3.0,"I'm only giving this a neutral rating because it smelled lovely but arrived crushed, leaking and unable to be used. Very nice light fragrance - non irritating which is unusual as I tend to have a lot of allergies. This is not overpowering. Has an almost romantic and nostalgic fragrance."
-1,1,5.0,"Note: At the time of this review, seven different products are being sold on the same page. I am reviewing the lavendar lavender blossoms.

This is a generous amount of dried (loose) lavender blossoms designed to act in the same fashion as potpourri. The most important aspect to this product is the scent which I found to be delicate and natural. Lavender in general can be fairly overbearing, and you can smell this through the packet as it is relatively potent. However, it is not cloying or suffocating in its potency. I'm guessing this is because it's not as concentrated as a perfume or extract.

When you have the bag open and are exposed to all of it at once, it seems really strong, but as something you place in a location in lesser quantities, it doesn't tend to be so overbearing. I think that it strikes a good balance between being potent enough to have an effect and not being so potent as to make you queasy from a strong scent. I have had a lavender-scented face mask (the sort filled with beans that you heat or cool and apply to your face) for some time and found that putting that mask in a plastic zipper bag with a sachet made from these dried blossoms helped revived the fading scent quite well without have to risk staining the mask or making it smell too strong from using oils or perfume.

If there is any weak point to this, it is the presentation which can be a bit messy. I had to be very careful when opening the package not to spill the small, dried bits. It would have been better if it had come in a resealable package or a jar of some sort given how tiny they are. I decanted mine into a jar both to keep the scent contained in the long run and to more easily manage them. Still, since this point is intrinsic to the type of product this is (tiny dried blossoms), I'm not dinging it for that, but just noting it."
-1,1,5.0,"This lavender water is very floral and spicy, yet when it is dispersed as spray on our sheets, it is very delicate.  Such a pretty color, too.

It is not a sweet or cloying scent, and is a natural, clean and fresh scent.

Just to test its clarity, I sprayed it on my face.  It just evaporated as I expected it to, leaving no sticky feeling.

I do not have the Pre de Provence spray bottle, just picked up a small 8 ounce spray bottle from the drug store.  Any spray bottle with a very fine mister will do.

This is a plastic bottle."
1,-1,3.0,"I buy a lot of lavender to use in everything from sachets to lemonade. I had high hopes for this bag of lavender from Pre de Provence, but I have to admit that I was a little disappointed. Lavender should have a fresh scent and a nice purple color. The range of purple can vary between varieties, but should never be dull and gray.  I took a photo of this lavender next to a tin of lavender I bought a few months ago from Fairview Lavender Farm in Kentucky, and you can see a huge difference. The scent is also fresher in the tin than in the bag from Pre de Provence. I have ordered bulk dried lavender blossoms from Provence and it's not always as nice as domestic lavender, but it's rarely this dull.

That said, the scent is nice and it will work well in a loosely covered dish or sachet where appearance doesn't matter as much. I would probably refresh this lavender with a pure lavender oil after a while. It's okay, but it wouldn't be my first choice in dried lavender blossoms."
-1,1,4.0,"Who doesn't love the fragrance of lavender?  This is a large cellophane bag of the dried blooms, which look a bit like brown rice.  The fragrance is strong, even before opening the bag.  Little bowls of this placed around the house provide a lovely fresh atmosphere without being overpowering.  The 5.3 ounces is about two cups.

If you're looking for dried flower blooms for scented decorations, this isn't your product.  It's not pretty, but it does smell wonderful.  I'm waiting for someone to ask why I have a dish of rice on my coffee table!"
-1,1,5.0,"I never considered a scented water for ironing or steaming my clothes until I saw this product.  What a great idea!  I added this to my garment steamer as well as my steam iron and both impart a lively French Lavender scent that remains long enough to get noticed.  My bottle did not come with a sprayer but I guess this would be another way to use the product:  spritz over fabrics like couches, beds linens.

One thing that was odd about this is the lid was on rather loosely with no safety seal.  Some of the product had leaked into its inner shipping poly bag.  Perhaps a safety seal would eliminate this from happening as well as add a modicum of safety.

In terms of potency, the product I received for this review has a very noticeable lavender scent.  It does not appear weak or understated at all.  Since others have had this concern, it does make me wonder about the company's QC.

Overall - this is a nice product which lends a nice fragrance to my clothing.  I would recommend it."
-1,1,5.0,"This toothpaste is a translucent gel with the sweet flavor and fragrance of old-fashioned bubble gum.  It is green rather than pink, which seems just as odd to me as purple ketchup.

The convenient pump dispenses the correct pea-sized dose that is recommended for brushing.  Children should still be supervised to make sure that they don't swallow the toothpaste to avoid fluoride toxicity.

The plastic container stands upright and holds 4.4 oz. or 124 g.  It has a cap that is easy to remove and replace but which smears any excess toothpaste left on the pump dispenser.  The dispenser opens and closes automatically so that the cap is not needed in routine use.  The safety-sealed containers that I received have an expiration date 16 months from receipt.

Active ingredient:  Sodium fluoride 0.24% (0.14% w/v fluoride ion).

Inactive ingredients:  Sorbitol, water, hydrated silica, PEG-12, cellulose gum, sodium lauryl sulfate, flavor, sodium saccharin, mica, titanium dioxide, D&C Yellow No. 10, FD&C Blue No. 1."
-1,1,5.0,Works fine. No irritation or oily feeling. Dark circles are getting diminished. It has beennjust a week.
-1,1,4.0,"15 year old daughter says:
-- nice color!
-- color is not opaque, so it takes multiple coats
-- gel coat is really nice, goes on smooth, makes it look like a gel finish
-- does not last 14 days"
-1,1,4.0,"I love essie nail polish, I have a nice size collection of it. I also love gel nail polish - I have my own tools (LED light). Nail polish never lasts more than 24 hours on my fingernail no matter what I do. I was excited to try the 2 step polish that requires no cure.

I did two test runs:

Did no nail prep. Just followed directions, two coats of color, one coat of top.

Dries quickly, leaves great gloss

Day 1: Looks great
Day 2: very small chipping to start on dominate hand.
Day 3: chipping on 85% of nails

I remove all polish and prep my nails this time just as I would with doing real gel nails. (Push back cuitical, buf nail to remove shine, cleans, add dehydrator, two coats color, one coat of top.

Day 1-2: Looks great
Day 3: chipping starting on dominate hand
Day 4: removed

Because I can get a much longer wear than my regular polish I say this is a win. A girl (or guy) that tylically gets a fairly long wear with regular polish may get a 5-7 day wear but 14 days may be a streach!

Beautiful color!!!"
-1,1,4.0,"The polish looks amazing when you first apply it. It has a beautiful shine to it and goes on so smoothly. And compared to my other essie polishes I've used for the past few years, it does seem to stay a little longer without chipping. But I've yet to get 14 days of chip-free wear from it. I can usually get about 3 days before I start to see the first chip. I then touch it up with some polish and put a new topcoat on and that will get me another day, but after that it's chipping badly enough that I need to redo my nails. It's a pretty polish and worth picking up if it's available in a color you love, but it's by far not at all the most chip-free polish I've used."
-1,1,4.0,"Review update:

While Essie states 'up to 14 days', one has to assess what effects those 14 days.

First off, this is an extremely pale opaque white with a hint of pink.

Application will require 3 even light coats of this shade, followed by its top coat.  Let dry thoroughly between.  Not quite the gel shine tho.

This color is pale, which could account for results.

This polish will hold up well for two or three days if nails are protected somewhat. It will show signs of wear and small chipping at nail tips. It can be touched up effectively."
-1,1,5.0,"I purchased a bottle of this shampoo because it's my favorite, ever. But when it arrived it had been wrapped too tightly and the top of the bottle broke off during shipping. I kept it because I was almost out of my bottle but let them know it had arrived damaged. They were nice enough to replace my bottle and send a very brief apology. You can definitely buy this stuff anywhere, but there's some peace of mind that comes from knowing your supplier will take care of you."
-1,1,4.0,"Love the product, except for the fact that TWO bottles have now broken after being dropped in the shower. The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands. The product is too expensive to  be wasted down the drain or watered down because the top keeps getting broken off (two different bottles)."
-1,1,5.0,luv it
-1,1,5.0,I've been using this product for a couple of years at the suggestion of my hair stylist. Took away the dullness of my gray hair. I like it.
-1,1,5.0,soapy
-1,1,5.0,If they discontinued this scent I would go postal. <3
-1,1,5.0,"This would be a good conditioner to use every day as it rinses cleanly but leaves the hair shiny and easy to brush.

The floral fragrance is very noticeable but fades."
-1,1,5.0,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie."
