reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReview
A25NMMI7AH30W2,B000WKT6B2,1,1,4,"In Boyz II Men's sophomore album, II, they make attempts to create their own identities with writing and producing this time around escaping producer Dallas Austin and founder Michael Bivins.  This LP begins with the deepest of gratitude on ""Thank You"" produced by the group and Dallas Austin.  Both ""All Around The World"" and ""U Know"" are mid-tempo tracks with a hip-hop flavor to them, but neither of the two is strikingly memorable or highlights.  One thing they do is provide another angle for Boyz II Men.  For a more relaxing environment, ""Vibin'"" has a rather simple instrumentation, lyrics and vocals.  ""I Sit Away"" is a hidden gem with a mid-tempo flow with soothing lyrics written by Tony Rich and production by veteran L.A. Reid and Tony Rich.  Stepping into a more modern jazz feel ""Jezzebel"" strengthen the groups range and abilities as the album is nearing a completed overall goal.  Over a piano solo, Boyz II Men harmonize on ""Khilil (Interlude)"" to shift the gears down to their overpowering abilities to formulate ballads that begins with ""Trying Times"" written and produced by Wanya Morris, Tim Kelley & Bob Robinson.  Hit maker Babyface lends a hand on two of the thirteen track album with smash singles and highlights ""I'll Make Love To You"" and ""Water Runs Dry"".  Heavyweights Jimmy Jam & Terry Lewis add a touch of love and mood setting material on ""On Bended Knee"".  ""50 Candles"" drives this album to epic proportions with its thriving bass and lyrical content ""...feels like one of those nights...""  They show and prove why for their time there are no other male groups that can compare to their beautiful harmony and range as on ""Yesterday"" they perform accapella.  If real talent that you seek, members Shawn, Michael, Nathan and Wanya has uncompromising talent for any age, era, or time that you can enjoy for long time.","In Boyz II Men 's sophomore album , II , they make attempts to create their own identities with writing and producing this time around escaping producer Dallas Austin and founder Michael Bivins .. This LP begins with the deepest of gratitude on "" Thank You "" produced by the group and Dallas Austin .. Both "" All Around The World "" and "" U Know "" are mid - tempo tracks with a hip - hop flavor to them , but neither of the two is strikingly memorable or highlights .. For a more relaxing environment , "" Vibin ' "" has a rather simple instrumentation , lyrics and vocals .. "" I Sit Away "" is a hidden gem with a mid - tempo flow with soothing lyrics written by Tony Rich and production by veteran L.A. Reid and Tony Rich .. Stepping into a more modern jazz feel "" Jezzebel "" strengthen the groups range and abilities as the album is nearing a completed overall goal .. Over a piano solo , Boyz II Men harmonize on "" Khilil ( Interlude ) "" to shift the gears down to their overpowering abilities to formulate ballads that begins with "" Trying Times "" written and produced by Wanya Morris , Tim Kelley & Bob Robinson .. Hit maker Babyface lends a hand on two of the thirteen track album with smash singles and highlights "" I 'll Make Love To You "" and "" Water Runs Dry "" .. Heavyweights Jimmy Jam & Terry Lewis add a touch of love and mood setting material on "" On Bended Knee "" .. "" 50 Candles "" drives this album to epic proportions with its thriving bass and lyrical content "" ... feels like one of those nights ... "". They show and prove why for their time there are no other male groups that can compare to their beautiful harmony and range as on "" Yesterday "" they perform accapella .. If real talent that you seek , members Shawn , Michael , Nathan and Wanya has uncompromising talent for any age , era , or time that you can enjoy for long time ."
AYOO12C9Y2T95,B000WKT6B2,1,1,4,"Boyz II Men made it huge in the 90s by pairing up their tight harmonies recalling classic Motown groups (Temps and Tops) with more up-to-date rhythmic tracks incorporating samples and other hip-hop stylings. This album broke them into superstardom as their followup to ""Cooleyhighharmony"", placing 4 songs into the charts for the Philadelphia group.

HIGHLIGHTS:

This album pretty much divides into 2 'sides': The uptempo side (before ""Khalil"") and the ballads afterwards. Most of the biggest chart tunes fall in the 2nd half.

Part 1 has ""Thank You"" (the only up-tempo chart hit), an infectious number riding a Doug E. Fresh sample. ""Vibin'"" is a nice midtempo groove though the lyric's  pretty lightweight (We're just vibin'/dancin' the night away/Groovin'/Vibin'/non-stop until the break of day). ""I Sit Away"" is a Tony Rich tune about drowning in self pity that stops short of being maudlin. (This and ""Nobody Knows""..is Rich clinically depressed or what?)

In the ""slow side"", Babyface's ""I'll Make Love to you"" set a record for the length of time at #1. ""On Bended Knee"" (from Jimmy Jam and Terry Lewis) and ""Water Runs Dry"" (another Babyface composition) also made some chart action. The group shows off their sterling harmonies on the Beatles classic ""Yesterday"" and they pull off the True feat of not embarrassing themselves on a rock classic. It's a wonderful rendition.

LOWS:

""All Around the World"" is Boyz II Men's rewrite of Ricky Nelson's ""Travelin' Man"" more or less, but not nearly as memorable. Considering how pivotal it is to the album, ""Khalil"" is a pretty blah track. ""Jezzebel"" is a dull overlong affair. ""50 Candles"" includes the lyric ""Holding your body like a plastic molding""....'nuff said.

BOTTOM LINE:

There are enough hits to make this a mini-greatest hits all by itself, but the extras like ""I Sit By"" and ""Yesterday"" make this one worth owning. Recommended for R&B fans.","Boyz II Men made it huge in the 90s by pairing up their tight harmonies recalling classic Motown groups ( Temps and Tops ) with more up - to - date rhythmic tracks incorporating samples and other hip - hop stylings .. This album broke them into superstardom as their followup to "" Cooleyhighharmony "" , placing 4 songs into the charts for the Philadelphia group .. This album pretty much divides into 2 ' sides ' : The uptempo side ( before "" Khalil "" ) and the ballads afterwards .. Most of the biggest chart tunes fall in the 2nd half .. Part 1 has "" Thank You "" ( the only up - tempo chart hit ) , an infectious number riding a Doug E. Fresh sample .. "" Vibin ' "" is a nice midtempo groove though the lyric 's   pretty lightweight ( We 're just vibin'/dancin ' the night away / Groovin'/Vibin'/non - stop until the break of day ) .. "" I Sit Away "" is a Tony Rich tune about drowning in self pity that stops short of being maudlin .. ( This and "" Nobody Knows"" .. is Rich clinically depressed or what ? ). In the "" slow side "" , Babyface 's "" I 'll Make Love to you "" set a record for the length of time at # 1 .. "" On Bended Knee "" ( from Jimmy Jam and Terry Lewis ) and "" Water Runs Dry "" ( another Babyface composition ) also made some chart action .. The group shows off their sterling harmonies on the Beatles classic "" Yesterday "" and they pull off the True feat of not embarrassing themselves on a rock classic .. It 's a wonderful rendition .. LOWS : 

 "" All Around the World "" is Boyz II Men 's rewrite of Ricky Nelson 's "" Travelin ' Man "" more or less , but not nearly as memorable .. Considering how pivotal it is to the album , "" Khalil "" is a pretty blah track .. "" Jezzebel "" is a dull overlong affair .. "" 50 Candles "" includes the lyric "" Holding your body like a plastic molding"" .... 'nuff said .. BOTTOM LINE : 

 There are enough hits to make this a mini - greatest hits all by itself , but the extras like "" I Sit By "" and "" Yesterday "" make this one worth owning .. Recommended for R&B fans ."
A2LNEZD3YBO12O,B000WKT6B2,1,1,5,"Boyz II Men were at their best with this album!  Excellent songs with I'll Make Love To You, On Bended Knee, Water Runs Dry and some others.  They tear it up on the funky songs of the first half such as Vibin', I Sit Away, Thank You, Jezabel, and All Around The World. Loved their remake of the Beatles' Yesterday. This is an album that gave them many awards and multiplatinum success for the music and the harmonies alone.  And people like Babyface, Jam and Lewis, Brian McKnight and others produced some fabulous stuff here! A dynamic R&B effort with pop leanings that still holds up 10 years later!","Boyz II Men were at their best with this album !. Excellent songs with I 'll Make Love To You , On Bended Knee , Water Runs Dry and some others .. They tear it up on the funky songs of the first half such as Vibin ' , I Sit Away , Thank You , Jezabel , and All Around The World .. Loved their remake of the Beatles ' Yesterday .. This is an album that gave them many awards and multiplatinum success for the music and the harmonies alone .. And people like Babyface , Jam and Lewis , Brian McKnight and others produced some fabulous stuff here !. A dynamic R&B effort with pop leanings that still holds up 10 years later !"
ADS5APY1NKTL4,B000WKT6B2,1,1,5,"This CD is a throwback to my youth.  I was about twelve years old when it came out--back when Boyz 2 Men was truly  a hot commodity.  They have a wonderful ""old school"" flavor reminiscent of the old doowop guy groups of 1960s.  This is especially evident in the four part harmonies, the smooth and romantic lyrics and the original interpretations of old standards (""Yesterday"").

Where do I begin to describe the mood of this wonderful and innovative R&B album?  There is something for everyone on this CD.  We have the funky, catchy ""Thank You"" that samples from ""La-Di-Da-Di"" performed by Doug E. Fresh.  The hook is infectious!  We have ""All Around the World"" to get you up and dancing, no doubt.  One of my personal favorites is ""I Sit Away,"" written by Tony Rich (of the Tony Rich Project fame).  It has a haunting hook and a beautiful, introspective feel.  Truly an ode to solitude.  There are also a couple of songs on this album that became huge hits for the fellas back in the early 1990s.  They include ""I'll Make Love to You"" (on those songs to get you in the mood), and ""Water Runs Dry.""

One of the strongest points of this album is the luscious arrangements and fine tuning of production on each of the cuts.  Even my least favorite of the songs--""50 Candles""--has a very sexy, clean and catchy arrangment.

Check this out!  And all of you young ones out there, don't write the Boyz as just another R&B band from the 1990s.  They were truly in a class by themselves.","I was about twelve years old when it came out -- back when Boyz 2 Men was truly   a hot commodity .. They have a wonderful "" old school "" flavor reminiscent of the old doowop guy groups of 1960s .. This is especially evident in the four part harmonies , the smooth and romantic lyrics and the original interpretations of old standards ( "" Yesterday "" ) .. Where do I begin to describe the mood of this wonderful and innovative R&B album ?. We have the funky , catchy "" Thank You "" that samples from "" La - Di - Da - Di "" performed by Doug E. Fresh .. The hook is infectious !. We have "" All Around the World "" to get you up and dancing , no doubt .. One of my personal favorites is "" I Sit Away , "" written by Tony Rich ( of the Tony Rich Project fame ) .. It has a haunting hook and a beautiful , introspective feel .. Truly an ode to solitude .. There are also a couple of songs on this album that became huge hits for the fellas back in the early 1990s .. They include "" I 'll Make Love to You "" ( on those songs to get you in the mood ) , and "" Water Runs Dry .. "" 

 One of the strongest points of this album is the luscious arrangements and fine tuning of production on each of the cuts .. Even my least favorite of the songs--""50 Candles""--has a very sexy , clean and catchy arrangment .. And all of you young ones out there , do n't write the Boyz as just another R&B band from the 1990s .. They were truly in a class by themselves ."
A3W4D8XOGLWUN5,B000WKT6B2,1,-1,3,"For the music of 1994, the scene changed immediately, from Grunge to Hip Hop. In the case for Boyz II Men, they became even more popular then the boys from Philadelphia. At that time, they became bigger than most of the manufactured music out there. Although they started big, the ballads they were making were explosive.
The 1994 album, II became the most successful R&B album of the decade, selling almost 14 million albums, and launching 4 smash hit songs including Water Runs Dry, I'll Make Love To You, On Bended Knee, and Thank You. At that time, they really proved that the music spoke for itself, not an image among all boundaries. The style blended beautifully with similar artists like The Temptations, The Four Tops, and even The Jackson 5. Nevertheless, they actually were at the very beginning of the Corporate Pop era that lead to Britney Spears and Backstreet Boys. Luckily, the music wasn't locked into Teen Idol stardom, which made Boyz II Men one of the most popular groups of the 90's.
It is kind of sad that a lot of teen acts that are out there aren't mature enough like Boyz II Men. It is just incredible to know that some acts constantly can't capture that era. Hopefully, the next True Soul group, can recapture the legacy Boyz II Men set.","For the music of 1994 , the scene changed immediately , from Grunge to Hip Hop .. In the case for Boyz II Men , they became even more popular then the boys from Philadelphia .. At that time , they became bigger than most of the manufactured music out there .. Although they started big , the ballads they were making were explosive .. The 1994 album , II became the most successful R&B album of the decade , selling almost 14 million albums , and launching 4 smash hit songs including Water Runs Dry , I 'll Make Love To You , On Bended Knee , and Thank You .. At that time , they really proved that the music spoke for itself , not an image among all boundaries .. The style blended beautifully with similar artists like The Temptations , The Four Tops , and even The Jackson 5 .. Nevertheless , they actually were at the very beginning of the Corporate Pop era that lead to Britney Spears and Backstreet Boys .. Luckily , the music was n't locked into Teen Idol stardom , which made Boyz II Men one of the most popular groups of the 90 's .. It is kind of sad that a lot of teen acts that are out there are n't mature enough like Boyz II Men .. It is just incredible to know that some acts constantly ca n't capture that era .. Hopefully , the next True Soul group , can recapture the legacy Boyz II Men set ."
A38U2M9OAEJAXJ,B000WKT6B2,-1,-1,2,"Middling second album has the boyz in top vocal form, but the material they work with here is very, VERY average.  ""I'll Make Love to You"" is a safe, radio-friendly, G-rated ballad courtesy of Babyface, and even Jam and Lewis stumble on the through-the-motions ""On Bended Knee.""  Only on ""Water Runs Dry"" do things get a bit interesting.  It sold a gazillion copies, but does that really speak for album's quality?  Boyz II Men's sophomore offering is not quite a disaster, but it's a very dull record that plays by the rules and does nothing more.  Is that supposed to be progress?","Middling second album has the boyz in top vocal form , but the material they work with here is very , VERY average .. "" I 'll Make Love to You "" is a safe , radio - friendly , G - rated ballad courtesy of Babyface , and even Jam and Lewis stumble on the through - the - motions "" On Bended Knee . "". Only on "" Water Runs Dry "" do things get a bit interesting .. It sold a gazillion copies , but does that really speak for album 's quality ?. Boyz II Men 's sophomore offering is not quite a disaster , but it 's a very dull record that plays by the rules and does nothing more .. Is that supposed to be progress ?"
A2BO41VARYGTAC,B000WKT6B2,1,1,5,"Ok...here I go...I have to comment on the review of ""A lover of Mew"" (poor Mew), from July 22, 2000. He compares the Boyz as being on a par with Celine Dion, Andrea Bocelli, Sade, and Kenny G. Oh come on, the first 3, of course not, they are completely different, and terrific in their own genres...but Kenny G, DOH! I think the Boyz would give up singing if they ever heard that one. Comparing Boyz 2 Men to Kenny G is like comparing silk to polyester, prime rib to hamburger, Belgian chocolates to dog chocolates and champagne to grape juice. Come on Mew! Hey, maybe there's a reason why, in your ""About Me"" section, you give yourself the nickname of ""The Jerk"".
Ok, now I have that out, I shall get back to the album. These guys are a talented foursome from Philly. Their vocal harmonies are of the best Motown tradition, but given a modern touch and are second to none. ""I'll make love to you"" is one of the most romantic songs ever, but we've come to expect great songs like that from Babyface. The Boyz also wrote quite a few of their own songs that are featured on this album,  which further showcases their talents. This album is a must for all R&B fans.","Ok ... here I go ... I have to comment on the review of "" A lover of Mew "" ( poor Mew ) , from July 22 , 2000 .. He compares the Boyz as being on a par with Celine Dion , Andrea Bocelli , Sade , and Kenny G. Oh come on , the first 3 , of course not , they are completely different , and terrific in their own genres ... but Kenny G , DOH !. I think the Boyz would give up singing if they ever heard that one .. Comparing Boyz 2 Men to Kenny G is like comparing silk to polyester , prime rib to hamburger , Belgian chocolates to dog chocolates and champagne to grape juice .. Hey , maybe there 's a reason why , in your "" About Me "" section , you give yourself the nickname of "" The Jerk "" .. Ok , now I have that out , I shall get back to the album .. These guys are a talented foursome from Philly .. Their vocal harmonies are of the best Motown tradition , but given a modern touch and are second to none .. "" I 'll make love to you "" is one of the most romantic songs ever , but we 've come to expect great songs like that from Babyface .. The Boyz also wrote quite a few of their own songs that are featured on this album ,   which further showcases their talents .. This album is a must for all R&B fans ."
AG4VHRI7L9XS5,B000WKWFG0,-1,-1,2,It was ok.,It was ok.
A1O8YLV4V0QBFH,B000WKWFG0,1,1,5,I don't know what really to say I like Boys ll Men and have a few of their songs go ahead buy it!!!,I don't know what really to say I like Boys ll Men and have a few of their songs go ahead buy it!!!
A2NK4VYMFSUY7P,B000WKYBB2,1,1,5,Great song and a great classic.,Great song and a great classic.
A1GKK8ZVGMJVII,B000WKYBB2,1,1,5,Play this song almost everyday.  Great,Play this song almost everyday .. Great
A2XH00B2HM52Z7,B000WKYBB2,1,1,5,Excellent song,Excellent song
A86WP180LOBGH,B000WKYBB2,1,1,5,This song just never gets old....seriously...is there anyone in the hearing world who doesn't love it???,This song just never gets old ..... seriously ... is there anyone in the hearing world who does n't love it ? ? ?
A2HEAQW2NF1S19,B000WKYBB2,1,1,5,Classic,Classic
A3DEVV7HPYZTCN,B000WKYBB2,1,1,5,"Not sure this will get posted but please excuse a little risque review.  Never in my life can I remember a song that made me wish that I was with someone special and could just rip my clothes off and be with them.  This song does it every time and I am not a young person! I love harmony and they do harmony beautifully.  It is so seamless that until I saw the video, I was not aware of the voice changes.","Not sure this will get posted but please excuse a little risque review .. Never in my life can I remember a song that made me wish that I was with someone special and could just rip my clothes off and be with them .. This song does it every time and I am not a young person !. I love harmony and they do harmony beautifully .. It is so seamless that until I saw the video , I was not aware of the voice changes ."
AWNVGGJEL9NZP,B000WL7UQ4,-1,1,5,"Crank, Crunk and more Crunk - if you like this track then check out Devin the Dude&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Smoke-Sessions-Vol-1/dp/B00142RX4O/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Smoke Sessions, Vol. 1</a>- his first release since leaving Rapalot and his first album to hit The Billboard Charts","Crank , Crunk and more Crunk - if you like this track then check out Devin the Dude&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/Smoke - Sessions - Vol-1 / dp / B00142RX4O / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">Smoke Sessions , Vol .. 1</a>- his first release since leaving Rapalot and his first album to hit The Billboard Charts"
A15Z2947ZA5TJF,B000WL7UQ4,-1,-1,1,"I thought it couldn't get any worse when I heard some of Lil Waynes stuff, but then I listened to Soulja Boy. My god what garbage. Can you imagine if the collaborated? Horrible horrible song.","I thought it could n't get any worse when I heard some of Lil Waynes stuff , but then I listened to Soulja Boy .. My god what garbage .. Horrible horrible song ."
A3FZ4NE1C45RU,B000WL7UQ4,1,-1,3,"You must have this if you're a DJ! Someone is bound to ask you for it sooner or later. It's a great track to get a whole group of people dancing. Yeah, that's what club owners wanna see. Forget how cheesy the track may be or if Soulja Boy is a one hit wonder. Time will tell. It is what it is, a brilliant marketing plan complete with solid online interaction with fans. Soulja Boy is everywhere from YouTube and beyond. The song is simple, catchy, and a lot of fun for children.  Nothing more, nothing less. No need to bash Soulja Boy or publicly diss him like Ice-T and Snoop Dogg did. Either you'll like it or you won't! There are a lot of copycat versions of it too. They all suck to be honest, but the Travis Barker Remix is worth listening too.

DJ Come of Age","Someone is bound to ask you for it sooner or later .. It 's a great track to get a whole group of people dancing .. Yeah , that 's what club owners wanna see .. Forget how cheesy the track may be or if Soulja Boy is a one hit wonder .. It is what it is , a brilliant marketing plan complete with solid online interaction with fans .. Soulja Boy is everywhere from YouTube and beyond .. The song is simple , catchy , and a lot of fun for children .. Nothing more , nothing less .. No need to bash Soulja Boy or publicly diss him like Ice - T and Snoop Dogg did .. Either you 'll like it or you wo n't !. There are a lot of copycat versions of it too .. They all suck to be honest , but the Travis Barker Remix is worth listening too ."
A2QAW9FSI1ALPS,B000WLAWTG,1,1,5,"The stars say it all, don't know what else I could put other than I love it.","The stars say it all, don't know what else I could put other than I love it."
A1WSU5BR66VUWE,B000WLAWTG,1,1,5,I had this song a long time ago and lost it. I have always loved the beat and the words to this song sung by The Pussycat Dolls. Also when I purchase songs from Amazon MP3 the music sounds so much better and clearer as opposed to other music formats. I was not recommended this song from anyone I just knew this song from the first time it was published and had to have this song back. Thanks Amazon MP3!,I had this song a long time ago and lost it .. I have always loved the beat and the words to this song sung by The Pussycat Dolls .. Also when I purchase songs from Amazon MP3 the music sounds so much better and clearer as opposed to other music formats .. I was not recommended this song from anyone I just knew this song from the first time it was published and had to have this song back .. Thanks Amazon MP3 !
AMFC4HUS3D16W,B000WLAWTG,-1,1,4,"I've always liked this song and recently decided to get it, but was very disappointed when this version didn't have Busta Rhymes on it as advertised. I would just double check before purchasing.","I 've always liked this song and recently decided to get it , but was very disappointed when this version did n't have Busta Rhymes on it as advertised .. I would just double check before purchasing ."
ABORJEHJ3SUMQ,B000WLAWTG,1,1,5,i love the transaction fast ans accurate. i would gladly referred them to any one else that would like to purchase from them.,i love the transaction fast ans accurate .. i would gladly referred them to any one else that would like to purchase from them .
A2BDJSSBYKOLU2,B000WLAWTG,-1,1,5,Thank goodness no rap!!! Thanks to Brad for reviewing this and letting everyone else know that this edit was clean and had no rap!!! I wish that when artist put out songs that they would do both versions because not everyone likes the rap crap!! Alot of times it takes away from the song and I have liked many songs but didn't want/or like the rap parts.,Thank goodness no rap ! ! !. Thanks to Brad for reviewing this and letting everyone else know that this edit was clean and had no rap ! ! !. I wish that when artist put out songs that they would do both versions because not everyone likes the rap crap ! !. Alot of times it takes away from the song and I have liked many songs but did n't want / or like the rap parts .
A1O4R4MT7D2R6I,B000WL5MOQ,1,1,5,Got it for my grandson for the soljur boy song its good not my usual style of music but good,Got it for my grandson for the soljur boy song its good not my usual style of music but good
A2XFWC1AYUQ8P5,B000WL7MXU,1,1,4,Marti Webb is a wonderful theater performer and does more than justice to these Gershwin favorities.,Marti Webb is a wonderful theater performer and does more than justice to these Gershwin favorities.
A25S1X3LNS9VRI,B000WL7MXU,1,1,4,Good tunes from the past.,Good tunes from the past.
A22KMCKYE5KQ2X,B000WL7MXU,1,1,5,"I needed happy 50's -60's music. The days when the simplistic lyrics could be sang over and over but dang, it was good stuff! Guess what, still is!","I needed happy 50 's -60 's music .. The days when the simplistic lyrics could be sang over and over but dang , it was good stuff !. Guess what , still is !"
A13LYNVKQINUE1,B000WL7MXU,1,1,5,This album is full of songs I sang along to as a kid.  Brings back some great memories.,This album is full of songs I sang along to as a kid .. Brings back some great memories .
A3GV59RYIDZW9A,B000WL7MXU,1,1,4,good songs,good songs
A2ZN87SZ3M5DQ3,B000WL7MXU,1,1,4,For what I paid ... it almost felt like a steal with mostly great songs.  I did give it only 4 stars because it appeared some were slightly off but if you look at value ... absolutely 5 stars.,For what I paid ... it almost felt like a steal with mostly great songs .. I did give it only 4 stars because it appeared some were slightly off. but if you look at value .... absolutely 5 stars .
A39OWIAILRV1F9,B000WL7MXU,1,1,4,I like this music!  I was shocked to see how many good songs were on it!  If you are a fan of the 50s & 60s I think you will be happy with this too!,I like this music !. I was shocked to see how many good songs were on it !. If you are a fan of the 50s & 60s I think you will be happy with this too !
ATKD2L0JGCILZ,B000WL7MXU,1,1,5,"This is still one of my favorite and most value-laden purchases. Great songs, great memories, and the tunes still stand up 50 years later.","This is still one of my favorite and most value - laden purchases .. Great songs , great memories , and the tunes still stand up 50 years later ."
A3S401IQ2Q560B,B000WL7MXU,-1,-1,2,"About half of the songs were either remakes or by the wrong artists, one of the songs I wanted the most Sleep walk sucked big time, it just barely resembled the original. Stupid Cupid was by Connie Francis not Wanda Jackson . If you want the original versions forget this album only about half are the originals.","About half of the songs were either remakes or by the wrong artists , one of the songs I wanted the most Sleep walk sucked big time , it just barely resembled the original .. Stupid Cupid was by Connie Francis not Wanda Jackson .. If you want the original versions forget this album only about half are the originals ."
A1JOU1MS2BMR5P,B000WL7MXU,1,1,4,Quite a few classics. Loved the collection of so he contained in this cd. It's a must buy for anyone who wants a potpourri of the era,Quite a few classics .. Loved the collection of so he contained in this cd .
AUWU2GNZON784,B000WL7MXU,1,1,5,"This is an excellent collection of great songs by the top Rock and Roll Artists of the 50's and 60's.  Even includes super stars like Elvis Presley, Ray Charles, Bill Haley and the Comets, Neal Sedaka...........................

43 rock classics in one place at a bargain price!  Don't pass on this one","This is an excellent collection of great songs by the top Rock and Roll Artists of the 50 's and 60 's .. Even includes super stars like Elvis Presley , Ray Charles , Bill Haley and the Comets , Neal Sedaka ........................... 

 43 rock classics in one place at a bargain price !. Do n't pass on this one"
A2QAZW64EZDJ7Q,B000WL7MXU,1,1,5,Man! This is a great group of songs from the 50's & 60's. Original recordings by the people who sang them. I listen to this cd every day I go out walking. 43 songs to bring you back to where you were and what you were doing back then. I think all us older (over 50 years old) folks will get a kick hearing these old favorites. It's a great price for a lot of music. Well worth the money.,This is a great group of songs from the 50 's & 60 's .. Original recordings by the people who sang them .. I listen to this cd every day I go out walking .. 43 songs to bring you back to where you were and what you were doing back then .. I think all us older ( over 50 years old ) folks will get a kick hearing these old favorites .. It 's a great price for a lot of music .. Well worth the money .
A23XM3YT3QH1AF,B000WL7MXU,1,1,5,I totally enjoyed this group of songs. They were all performed by their original artists and good recordings which even included a couple of Elvis; songs. Totally worth the few bucks I spent.,I totally enjoyed this group of songs .. They were all performed by their original artists and good recordings which even included a couple of Elvis ; songs .. Totally worth the few bucks I spent .
A7W24PTC0W7QC,B000WL7MXU,1,1,4,Excellent collection of musics which brings me back to good and nostalgic good old days.  It reminds me of many sweet and bitter memories.,Excellent collection of musics which brings me back to good and nostalgic good old days .. It reminds me of many sweet and bitter memories .
A27NOR6IOINAKO,B000WL7MXU,1,-1,3,"Some of the songs are great, hits that still stick around, some are forgotten gems, and others... meh. Oh they were prolly all hits in their day, but some have been forgotten by the radio for good reason, they just haven't held up. Still, a fairly nice collection.","Some of the songs are great , hits that still stick around , some are forgotten gems , and others ... meh .. Oh they were prolly all hits in their day , but some have been forgotten by the radio for good reason , they just have n't held up .. Still , a fairly nice collection ."
AJUNJ4JWSULI0,B000WL7MXU,-1,1,4,"I bought this set back last September when it was 50 Originals instead of Greatest (43) Originals. Ironically, back then I wrote ""It's a darned shame that at least a one unmarked re-recording snuck into this set. Runaway is obviously not the original version. (That's the only one I'm sure about; perhaps other reviewers can find more.) At least half of these songs really are the originals, and the collection would be easily worth the money just for them. I would have given ""45 Real Originals"" a 5-star review, but the sour taste of a re-recording lowers my rating for ""50 (Mostly) Originals"" to 4 stars.""

Now we've dropped below 45 songs, but that re-recording of Runaway is still one of them. This package is still a great value, but for sneaking in this clunker, I can only give it 4 stars. You might also check another rare collection of True original hits:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/50-U-S-Number-Ones-Of-The-60s/dp/B00EA0BZ2I/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">50 U.S. Number Ones Of The 60s</a>.","I bought this set back last September when it was 50 Originals instead of Greatest ( 43 ) Originals .. Ironically , back then I wrote "" It 's a darned shame that at least a one unmarked re - recording snuck into this set .. Runaway is obviously not the original version .. ( That 's the only one I 'm sure about ; perhaps other reviewers can find more . ). At least half of these songs really are the originals , and the collection would be easily worth the money just for them .. I would have given "" 45 Real Originals "" a 5 - star review , but the sour taste of a re - recording lowers my rating for "" 50 ( Mostly ) Originals "" to 4 stars .. "" 

 Now we 've dropped below 45 songs , but that re - recording of Runaway is still one of them .. This package is still a great value , but for sneaking in this clunker , I can only give it 4 stars .. You might also check another rare collection of True original hits:&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/50 - U - S - Number - Ones - Of - The-60s / dp / B00EA0BZ2I / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">50 U.S. Number Ones Of The 60s</a > ."
AGHWHC4XOQUMM,B000WL7MXU,1,1,5,Great set of classic 40 rock and pop top 40 songs! The price was right! It is getting harder to find good collections like this at any price...,Great set of classic 40 rock and pop top 40 songs !. The price was right !. It is getting harder to find good collections like this at any price ...
AUWU2GNZON784,B000WL7MXU,1,1,4,Great mix of upbeat 50s and 60s rock songs performed by the original superstar artists. If you love 50s style rock you will love this apbum,Great mix of upbeat 50s and 60s rock songs performed by the original superstar artists .. If you love 50s style rock you will love this apbum
A14OKOZW0PDTAD,B000WL7MXU,1,1,4,This was a good mixture of songs at a great price of $1.69. Says 50 originals but a few might be re-recordings.,This was a good mixture of songs at a great price of $ 1.69 .. Says 50 originals but a few might be re - recordings .
AJUNJ4JWSULI0,B000WL7MXU,-1,1,4,"I've never heard of this label, but somebody sure did a great job of assembling 50 hits in a collection that's cheaper than buying two individual songs. In a category full of cover bands and re-recordings, it's great to hear True original songs, and their clarity is an unusual bonus for an oldies collection.

On the other hand, it's a darned shame that at least a one unmarked re-recording snuck into this set. Runaway is obviously not the original version. (That's the only one I'm sure about; perhaps other reviewers can find more.) At least half of these songs really are the originals, and the collection would be easily worth the money just for them. I would have given ""45 Real Originals"" a 5-star review, but the sour taste of a re-recording lowers my rating for ""50 (Mostly) Originals"" to 4 stars.","I 've never heard of this label , but somebody sure did a great job of assembling 50 hits in a collection that 's cheaper than buying two individual songs .. In a category full of cover bands and re - recordings , it 's great to hear True original songs , and their clarity is an unusual bonus for an oldies collection .. On the other hand , it 's a darned shame that at least a one unmarked re - recording snuck into this set .. Runaway is obviously not the original version .. ( That 's the only one I 'm sure about ; perhaps other reviewers can find more . ). At least half of these songs really are the originals , and the collection would be easily worth the money just for them .. I would have given "" 45 Real Originals "" a 5 - star review , but the sour taste of a re - recording lowers my rating for "" 50 ( Mostly ) Originals "" to 4 stars ."
A14VN1YPC1VE9Z,B000WLH8OI,1,1,5,LOVE FLOETRY,LOVE FLOETRY
AARHFHP17QFNG,B000WLH8OI,1,1,4,This is a nice and mellow song. The singing is okay and the appeal is rather sexy coming from women begging,This is a nice and mellow song .. The singing is okay and the appeal is rather sexy coming from women begging
A2KA5OOLO7IKYJ,B000WLH8OI,1,1,5,very  chill song.... love their music... this song  is really great!!  can't wait to hear what's next from these ladies...,very   chill song ..... love their music .... this song   is really great ! !. ca n't wait to hear what 's next from these ladies ...
