ID,Array
4174,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -3.3881317890172014e-21, 6.776263578034403e-21, -1.3552527156068805e-20, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0]"
4175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -4.235164736271502e-22, 6.776263578034403e-21, 4.235164736271502e-22, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0]"
4176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 4.1359030627651384e-25]"
4177,"[0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 5.421010862427522e-20, 6.776263578034403e-21, 0.0, -2.117582368135751e-22, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 8.470329472543003e-22]"
4178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 1.0587911840678754e-22, -1.0587911840678754e-22, 0.0, 0.0]"
4179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 2.117582368135751e-22, 0.0, -4.235164736271502e-22, 0.0, 1.0587911840678754e-22, -8.470329472543003e-22, 1.6940658945086007e-21, -1.3234889800848443e-23]"
4180,"[-2.710505431213761e-20, 0.0, -2.710505431213761e-20, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, -3.308722450212111e-24, 0.0, -5.293955920339377e-23, 0.0, 4.235164736271502e-22, 0.0, -8.470329472543003e-22, 1.6940658945086007e-21]"
4181,"[0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 1.0587911840678754e-22, 4.235164736271502e-22, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 4.235164736271502e-22, 0.0]"
4182,"[0.0, 0.0, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 8.470329472543003e-22, 6.776263578034403e-21, 0.0, -6.776263578034403e-21, -4.235164736271502e-22, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 5.293955920339377e-23]"
4183,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0]"
4184,"[6.776263578034403e-21, 6.776263578034403e-21, 0.0, 2.710505431213761e-20, 6.776263578034403e-21, -6.776263578034403e-21, -5.421010862427522e-20, 8.470329472543003e-22, 2.710505431213761e-20, 0.0, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0]"
4185,"[5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -8.470329472543003e-22, 0.0, 0.0, -4.235164736271502e-22, 2.117582368135751e-22, -1.3552527156068805e-20, 0.0, 0.0, 0.0]"
4186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -2.117582368135751e-22, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -4.235164736271502e-22, 0.0, 4.235164736271502e-22, -2.117582368135751e-22, 0.0]"
4187,"[8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 1.3234889800848443e-23, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3234889800848443e-23]"
4188,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 4.1359030627651384e-25, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -5.169878828456423e-26, 0.0]"
4189,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 3.308722450212111e-24, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, -5.293955920339377e-23, 1.6543612251060553e-24, 0.0]"
4190,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -1.6940658945086007e-21, 5.293955920339377e-23, 0.0, 0.0, 6.617444900424222e-24, 0.0, -2.710505431213761e-20, 0.0]"
4191,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.308722450212111e-24, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, -6.617444900424222e-24, 0.0, -1.6543612251060553e-24, 0.0]"
4192,"[0.0, -1.0842021724855044e-19, 1.0842021724855044e-19, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, -4.336808689942018e-19, -6.776263578034403e-21, 0.0, 8.470329472543003e-22, 0.0, 0.0, 1.3552527156068805e-20, -3.3881317890172014e-21, 0.0, 0.0, 0.0]"
4193,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 2.6469779601696886e-23, -3.308722450212111e-24, 4.235164736271502e-22, 3.3881317890172014e-21, -5.293955920339377e-23, 0.0, -6.776263578034403e-21]"
4194,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -1.3552527156068805e-20, 8.271806125530277e-25, 0.0, -1.0587911840678754e-22, 2.6469779601696886e-23]"
4195,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, -4.336808689942018e-19, 0.0, 4.336808689942018e-19, -6.776263578034403e-21, 0.0, 1.3552527156068805e-20, -8.470329472543003e-22, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, -2.117582368135751e-22]"
4196,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -1.3234889800848443e-23, -2.117582368135751e-22, 5.293955920339377e-23, 0.0]"
4197,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, -1.0339757656912846e-25, 0.0, -2.117582368135751e-22, -1.3552527156068805e-20, 6.776263578034403e-21]"
4198,"[0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 6.776263578034403e-21, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0]"
4199,"[0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -4.1359030627651384e-25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4200,"[0.0, 8.470329472543003e-22, 8.470329472543003e-22, 4.235164736271502e-22, 0.0, 0.0, 1.0587911840678754e-22, -5.293955920339377e-23, 0.0, 0.0, -6.617444900424222e-24, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 1.6940658945086007e-21, -6.617444900424222e-24, -1.0587911840678754e-22, 0.0, 0.0]"
4201,"[0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, -1.0587911840678754e-22, 0.0, 1.6940658945086007e-21, -4.235164736271502e-22, 6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 0.0]"
4202,"[-1.3234889800848443e-23, -6.776263578034403e-21, 0.0, 0.0, 1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 0.0, 6.617444900424222e-24, 0.0, -6.617444900424222e-24, 0.0, -3.3881317890172014e-21, -2.710505431213761e-20, -1.3552527156068805e-20, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, 1.6940658945086007e-21, 0.0]"
4203,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, -1.6940658945086007e-21, 0.0, 8.470329472543003e-22, 1.3552527156068805e-20, 0.0, -3.3881317890172014e-21]"
4204,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -1.6940658945086007e-21, 0.0, 0.0, -5.293955920339377e-23, 1.6940658945086007e-21, -3.3881317890172014e-21, 0.0]"
4205,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 8.470329472543003e-22, 0.0, -2.117582368135751e-22, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 0.0]"
4206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 2.710505431213761e-20, 0.0, 0.0, -5.293955920339377e-23, 0.0]"
4207,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 8.470329472543003e-22, 0.0, -1.6940658945086007e-21, 3.3881317890172014e-21, -8.470329472543003e-22]"
4208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, -1.0587911840678754e-22, 1.6940658945086007e-21, -1.6940658945086007e-21, 1.2924697071141057e-26, 0.0, 3.3881317890172014e-21, 0.0]"
4209,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0]"
4210,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 2.117582368135751e-22, 2.710505431213761e-20, 0.0, 0.0, 0.0]"
4211,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 3.308722450212111e-24, 0.0, 0.0, 6.776263578034403e-21, 1.6940658945086007e-21, -8.470329472543003e-22, -5.293955920339377e-23]"
4212,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 8.470329472543003e-22, -5.293955920339377e-23, 0.0, 3.3881317890172014e-21, 0.0]"
4213,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20, 0.0, -1.3552527156068805e-20, 0.0, 8.470329472543003e-22, 6.776263578034403e-21, 0.0]"
4214,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -2.117582368135751e-22, 0.0, 0.0, 0.0, -2.117582368135751e-22, 6.776263578034403e-21, 0.0, -8.470329472543003e-22]"
4215,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -2.0679515313825692e-25, -6.617444900424222e-24, -1.3552527156068805e-20, -1.6940658945086007e-21, 0.0, -1.6940658945086007e-21, 1.3552527156068805e-20, 0.0, -2.6469779601696886e-23, 0.0]"
4216,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 2.0679515313825692e-25, -4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -2.117582368135751e-22]"
4217,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, -1.6940658945086007e-21, -1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21, 1.3552527156068805e-20, -3.3881317890172014e-21, 0.0, 0.0]"
4218,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, -4.235164736271502e-22, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 1.6543612251060553e-24]"
4219,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1359030627651384e-25, 0.0, 2.6469779601696886e-23, 1.3552527156068805e-20, 0.0, 1.6940658945086007e-21, -1.3552527156068805e-20, 0.0]"
4220,"[0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0]"
4221,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -1.3552527156068805e-20, 0.0, 0.0, 1.3552527156068805e-20]"
4222,"[5.421010862427522e-20, -4.336808689942018e-19, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, 8.470329472543003e-22, 0.0, -2.710505431213761e-20, -1.0587911840678754e-22]"
4223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 0.0, -1.3552527156068805e-20, 0.0, 1.3234889800848443e-23, 1.3552527156068805e-20, 0.0, -4.235164736271502e-22, 0.0, 0.0]"
4224,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, -2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4225,"[0.0, 0.0, 8.673617379884035e-19, 5.421010862427522e-20, 0.0, 5.421010862427522e-20, 1.0842021724855044e-19, 0.0, 0.0, 2.168404344971009e-19, -1.0587911840678754e-22, 0.0, 2.117582368135751e-22, 1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, 0.0, 6.776263578034403e-21, -4.235164736271502e-22, 6.776263578034403e-21]"
4226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6543612251060553e-24, 1.3234889800848443e-23, 1.6940658945086007e-21, -6.617444900424222e-24, 0.0, 1.6543612251060553e-24, 0.0, 0.0]"
4227,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, 1.3552527156068805e-20]"
4228,"[0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 8.470329472543003e-22, -6.776263578034403e-21]"
4229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21, 2.0679515313825692e-25, 0.0, 0.0, 5.293955920339377e-23]"
4230,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -4.235164736271502e-22, 6.776263578034403e-21, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -8.470329472543003e-22]"
4231,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 0.0, 0.0, -1.3552527156068805e-20, 2.117582368135751e-22, 0.0, 0.0, -4.235164736271502e-22, 2.6469779601696886e-23, 0.0]"
4232,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0]"
4233,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 4.1359030627651384e-25, 0.0, -1.3234889800848443e-23, 8.271806125530277e-25, 0.0, 0.0]"
4234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 4.235164736271502e-22, 0.0, 1.6940658945086007e-21, 6.776263578034403e-21]"
4235,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 1.3552527156068805e-20, -4.235164736271502e-22, 0.0, 0.0, 0.0, 4.235164736271502e-22, -1.0339757656912846e-25, -1.3552527156068805e-20]"
4236,"[0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -6.776263578034403e-21, 2.117582368135751e-22, -2.117582368135751e-22, 6.776263578034403e-21, -3.3881317890172014e-21, -6.617444900424222e-24, 0.0]"
4237,"[0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 5.421010862427522e-20, 6.776263578034403e-21, 0.0, 0.0, 0.0, -5.293955920339377e-23, -3.3881317890172014e-21, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0]"
4238,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -8.470329472543003e-22, 0.0, 2.6469779601696886e-23, 0.0, -4.235164736271502e-22, -6.776263578034403e-21, 0.0, 0.0, 0.0]"
4239,"[0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 6.776263578034403e-21, 3.3881317890172014e-21, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -1.3552527156068805e-20, 0.0]"
4240,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 1.6543612251060553e-24, -4.235164736271502e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21]"
4241,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 0.0, 4.235164736271502e-22, -4.235164736271502e-22, 0.0, -3.3881317890172014e-21, 8.470329472543003e-22, -6.617444900424222e-24, 8.470329472543003e-22, 1.6543612251060553e-24]"
4242,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, 1.0587911840678754e-22, 0.0, -2.0679515313825692e-25, 4.235164736271502e-22, -2.117582368135751e-22, -5.293955920339377e-23, 0.0, 0.0]"
4243,"[0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.6940658945086007e-21, 2.6469779601696886e-23, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20]"
4244,"[5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 8.470329472543003e-22]"
4245,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -2.117582368135751e-22, -1.3552527156068805e-20]"
4246,"[5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 1.3234889800848443e-23, 0.0, 1.3552527156068805e-20, -4.235164736271502e-22, 0.0, 1.3552527156068805e-20]"
4247,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, -6.776263578034403e-21, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -2.6469779601696886e-23]"
4248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 4.1359030627651384e-25, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 1.3552527156068805e-20, -2.117582368135751e-22, 0.0, 0.0]"
4249,"[0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 4.235164736271502e-22, -1.3552527156068805e-20, 0.0, 0.0, 4.235164736271502e-22, 4.235164736271502e-22, 0.0, 0.0, 0.0, 2.117582368135751e-22]"
4250,"[0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, -5.293955920339377e-23, 2.117582368135751e-22, 0.0, 0.0, 0.0, 8.470329472543003e-22, -6.776263578034403e-21, 0.0, -4.235164736271502e-22]"
4251,"[0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 3.3881317890172014e-21, 4.235164736271502e-22, -3.3881317890172014e-21, -8.470329472543003e-22, 0.0, 0.0, 5.293955920339377e-23, 0.0]"
4252,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -2.117582368135751e-22, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0]"
4253,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 6.776263578034403e-21, 0.0, -1.6940658945086007e-21, 0.0]"
4254,"[0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21, 1.3552527156068805e-20, 0.0, 1.3234889800848443e-23, 0.0, 0.0, 4.235164736271502e-22]"
4255,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 4.235164736271502e-22, 0.0, -6.776263578034403e-21, -1.6940658945086007e-21, 0.0, 8.470329472543003e-22, -3.3881317890172014e-21, 5.293955920339377e-23, -2.117582368135751e-22]"
4256,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, -4.1359030627651384e-25, 0.0, -1.6543612251060553e-24]"
4257,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.308722450212111e-24, -1.3552527156068805e-20, 6.617444900424222e-24, 0.0, 0.0, 8.470329472543003e-22, -4.1359030627651384e-25, 0.0, 0.0]"
4258,"[0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, -5.293955920339377e-23, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -1.0587911840678754e-22, 1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 1.3552527156068805e-20]"
4259,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.617444900424222e-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4260,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 6.776263578034403e-21, -4.235164736271502e-22, -5.293955920339377e-23, -1.3552527156068805e-20, 4.235164736271502e-22, 0.0, 0.0, -3.3881317890172014e-21]"
4261,"[0.0, 0.0, 0.0, 6.617444900424222e-24, 1.0587911840678754e-22, 6.617444900424222e-24, 2.6469779601696886e-23, 5.293955920339377e-23, 0.0, -2.117582368135751e-22, 0.0, 0.0, -1.6940658945086007e-21, 6.776263578034403e-21, -4.235164736271502e-22, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0]"
4262,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 1.0587911840678754e-22, 0.0, -1.3552527156068805e-20, 0.0, 1.0587911840678754e-22, 0.0, 6.776263578034403e-21, -1.3552527156068805e-20]"
4263,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, -3.308722450212111e-24, 8.470329472543003e-22, 6.776263578034403e-21, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 8.470329472543003e-22, 0.0]"
4264,"[0.0, -8.470329472543003e-22, 0.0, -8.470329472543003e-22, 0.0, 1.0587911840678754e-22, 5.293955920339377e-23, 0.0, 0.0, 6.617444900424222e-24, 0.0, 1.3552527156068805e-20, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0]"
4265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 1.6940658945086007e-21, 0.0, 8.470329472543003e-22, -1.6940658945086007e-21, -2.117582368135751e-22, 2.6469779601696886e-23, 8.470329472543003e-22, 6.776263578034403e-21, -8.470329472543003e-22]"
